runtime,instance,async,image,sql,setting,load,entity_count,start_time,stop_time,time,success_line,statistics,group,note
1743153143,1,10,wikibase/wikibase:1.40.3-wmde.19,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743153175,1743153192,17,5007,{},50,
1743153482,1,10,wikibase/wikibase:1.41.1-wmde.20,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743153513,1743153527,14,5007,{},50,
1743153621,1,10,wikibase/wikibase:mw1.42.5,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743153646,1743153660,14,5007,{},50,
1743153808,1,10,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743153833,1743153845,12,5007,{},50,
1743154147,1,10,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743154173,1743154188,15,5007,{},50,
# Comparing the REST vs action API for item by item
1743156891,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743156928,1743156969,41,5006,{},1,
1743156982,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743157007,1743157057,50,5006,{},1,
1743157212,1,1,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743157238,1743159914,2676,5006,{},1,
1743159926,1,1,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743159952,1743162639,2687,5006,{},1,
1743162652,1,10,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743162678,1743162969,291,5006,{},1,
1743162982,1,10,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743163008,1743163308,300,5006,{},1,
1743163321,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743163347,1743163396,49,5006,{},1,
1743163411,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743163435,1743163498,63,5006,{},1,
1743166021,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743166055,1743166117,62,5006,{},1,
1743166133,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743166157,1743166238,81,5006,{},1,
1743166251,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743166278,1743166339,61,5006,{},1,
1743166352,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743166379,1743166450,71,5006,{},1,
1743166463,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743166490,1743166549,59,5006,{},1,
1743166562,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743166588,1743166658,70,5006,{},1,
1743166671,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743166698,1743166763,65,5006,{},1,
1743166776,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743166802,1743166880,78,5006,{},1,
1743166895,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743166923,1743166976,53,5006,{},1,
1743166989,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743167015,1743167077,62,5006,{},1,
1743167090,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743167116,1743167168,52,5006,{},1,
1743167181,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743167207,1743167271,64,5006,{},1,
1743167673,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743167700,1743167764,64,5006,{},1,
1743167777,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743167805,1743167883,78,5006,{},1,
